pose_id,feature_id,number_of_measurements,x,y,z,x_global,y_global,z_global
3,299,2,4.3701,-1.0417,-0.2092,6.9004,6.1831,-0.2474
3,303,2,-1.5844,2.2277,2.6972,5.3514,-0.3861,2.7590
3,305,3,2.9310,-0.4380,1.6073,6.6871,4.6679,1.5949
3,308,2,1.3427,2.6444,2.2134,4.1522,2.3028,2.2046
3,313,3,-1.8748,-1.7427,1.4555,9.2679,0.4066,1.5658
3,318,3,1.4156,2.5663,-1.1695,4.2624,2.3304,-1.1782
3,322,3,1.6115,0.5632,1.4693,6.0907,3.1211,1.4764
3,323,3,-2.4036,-0.4858,1.8212,8.1995,-0.4414,1.9302
3,324,2,2.9458,-6.2838,2.5255,12.2867,6.3121,2.5736
3,328,2,-2.1444,-1.2585,2.5421,8.8590,0.0344,2.6531
3,330,2,3.5891,4.6780,2.7043,1.5706,3.9099,2.6231
3,332,3,2.3954,4.9673,0.3610,1.6597,2.6386,0.3045
3,333,2,-0.8284,2.4931,2.7734,4.8868,0.2686,2.8152
3,334,2,3.2235,-6.3292,1.2926,12.2739,6.5682,1.3353
3,335,3,5.2732,0.7181,2.4031,4.9174,6.6150,2.3252
3,338,2,-0.5604,2.6174,1.2585,4.7182,0.4632,1.2934
3,340,2,3.6833,4.7980,2.8283,1.4273,3.9697,2.7437
3,343,2,-2.4983,0.1764,1.9525,7.5870,-0.7126,2.0567
3,347,2,1.6085,5.1882,-1.3484,1.6921,1.7891,-1.3888
3,348,2,-2.4731,1.2361,2.3185,6.5556,-0.9738,2.4109
3,349,2,2.7767,-1.2582,-0.3256,7.5495,4.7093,-0.3253
3,350,2,2.3107,4.8208,2.6603,1.7864,2.6411,2.6066
3,353,3,1.9592,-1.5345,2.6642,7.9915,4.0565,2.6850
3,354,2,1.0894,-1.6386,2.9285,8.3270,3.2544,2.9700
3,355,2,0.3887,1.1491,-0.6699,5.8994,1.7439,-0.6406
3,357,2,-2.0234,3.9534,1.7582,3.8291,-1.3018,1.8122
3,362,2,-1.0761,5.2874,2.7252,2.2702,-0.7411,2.7434
3,363,2,2.2308,1.4888,0.4628,5.0468,3.4419,0.4465
3,364,2,4.3668,-6.2790,1.1680,11.9126,7.6508,1.1843
3,365,3,5.4506,3.2086,1.9763,2.4818,6.0904,1.8684
3,370,2,4.7409,0.2124,-0.7620,5.6019,6.1831,-0.8215
3,372,3,3.0152,3.1423,1.8308,3.2190,3.7655,1.7789
3,373,3,-2.1078,1.7138,0.4588,6.0261,-0.7897,0.5386
3,374,2,5.2767,-2.5790,2.8997,8.0774,7.5372,2.8561
3,378,2,2.6651,1.2504,1.6977,5.1361,3.9484,1.6736
3,379,2,2.9800,-6.1578,2.5645,12.1555,6.3110,2.6106
3,383,3,-2.6935,0.9403,2.3283,6.9005,-1.1039,2.4288
3,384,2,0.7201,-2.0881,-1.1581,8.9274,2.9461,-1.1022
3,388,2,1.6594,-2.0986,0.5720,8.6504,3.8845,0.6062
3,393,2,1.8745,-1.9681,0.2187,8.4715,4.0485,0.2467
3,395,3,2.8763,4.9689,-0.6959,1.5430,3.0803,-0.7630
3,397,3,-1.5846,4.2468,2.4986,3.4141,-0.9470,2.5393
3,398,3,-1.3469,2.3825,2.7354,5.1366,-0.1999,2.7902
3,399,2,5.8321,-3.5931,2.1518,8.9112,8.3366,2.1065
3,400,2,4.9217,4.0527,-0.5763,1.8580,5.3010,-0.6802
4,9,2,2.3368,1.8073,-0.6430,6.9186,6.3267,-0.5072
4,14,2,2.2772,-0.9191,1.9039,9.0254,8.0400,2.0519
4,23,2,1.4161,4.1859,0.7946,5.6770,4.0961,0.9264
4,29,2,-0.1141,2.7511,2.4771,7.7466,3.8505,2.6258
4,33,2,0.9392,5.8305,-0.1020,4.7309,2.6713,0.0260
4,44,2,-2.9572,-0.1274,-0.3683,11.8013,3.5156,-0.1871
4,54,2,-0.3103,2.7893,2.7879,7.8410,3.6764,2.9378
4,58,2,0.1294,6.7665,-1.3470,4.5441,1.4462,-1.2173
4,59,2,2.6619,-0.2680,2.2246,8.2769,7.9170,2.3671
4,63,2,1.0236,5.6890,1.1357,4.7753,2.8301,1.2637
4,69,2,-2.6433,-1.2794,2.8314,12.4569,4.5047,3.0154
4,74,2,2.4324,-0.2875,2.0207,8.4410,7.7532,2.1649
4,83,2,-3.4171,2.7788,2.6079,9.8473,1.3028,2.7796
4,93,2,-2.7786,2.6134,1.3725,9.5734,1.8951,1.5405
4,108,2,-3.6711,6.2296,1.8400,7.3733,-1.1119,1.9984
4,109,2,2.8050,0.5136,2.3376,7.5853,7.5245,2.4757
4,118,2,1.2885,6.0090,2.0996,4.3524,2.8298,2.2243
4,119,2,2.3314,-1.7087,2.1602,9.5934,8.5898,2.3113
4,134,2,-2.4418,0.2565,-1.2848,11.1831,3.6614,-1.1088
4,138,2,-2.0197,7.0564,2.2144,5.6756,-0.3774,2.3576
4,143,2,-2.1388,7.1617,2.0384,5.6728,-0.5368,2.1820
4,144,2,2.3076,-1.7683,2.3066,9.6533,8.6102,2.4581
4,148,2,-0.9086,2.0726,2.5551,8.7764,3.6782,2.7123
4,163,2,-2.4328,2.1920,1.4411,9.6733,2.4311,1.6085
4,169,2,1.0701,-2.3723,-1.1975,10.9388,8.0416,-1.0346
4,173,2,0.5536,2.8887,0.4921,7.2275,4.2684,0.6356
4,174,2,0.4188,2.6747,1.9575,7.4666,4.3065,2.1029
4,183,2,-0.2304,7.1010,2.3716,4.4900,0.9650,2.5022
4,184,2,1.9603,1.4956,2.2380,7.3768,6.2459,2.3777
4,189,2,0.5838,2.6235,2.6088,7.3947,4.4674,2.7532
4,194,2,-1.0546,-2.3794,1.4325,12.2893,6.4253,1.6102
4,198,2,0.4726,6.8956,-0.8781,4.2209,1.6273,-0.7514
4,199,2,2.9330,0.0251,2.5051,7.8759,7.9370,2.6444
4,208,2,0.6260,6.8050,0.3745,4.1820,1.8062,0.5005
4,209,2,-2.7160,0.0114,0.2084,11.5354,3.6127,0.3873
4,229,2,1.9747,-2.0191,1.0327,10.0693,8.5132,1.1877
4,239,2,-0.0800,2.7893,2.8718,7.6923,3.8530,3.0201
4,249,2,0.0252,-2.4592,-0.9260,11.6748,7.2977,-0.7555
4,254,2,-1.8673,-2.0974,1.3193,12.5966,5.6212,1.5014
4,259,2,-0.5708,-2.8182,2.8124,12.3037,7.0814,2.9886
4,269,2,-1.2119,-2.1999,1.3208,12.2538,6.1892,1.4988
4,279,2,-2.7674,0.8075,2.5795,10.9401,3.0676,2.7552
4,284,2,-1.1628,2.4978,2.2885,8.6161,3.2095,2.4457
4,288,2,-3.9096,3.4887,2.2485,9.6230,0.4683,2.4205
4,289,2,0.5143,2.4136,2.6746,7.5996,4.5493,2.8204
4,299,2,2.2370,1.9168,-0.3876,6.8969,6.1804,-0.2515
4,303,2,-1.8187,7.3102,2.6086,5.3489,-0.3855,2.7493
4,324,2,-1.1500,-2.3156,2.3975,12.2942,6.3136,2.5756
4,333,2,-1.0199,7.2328,2.6809,4.8941,0.2762,2.8164
4,334,2,-0.9347,-2.4587,1.1545,12.2752,6.5674,1.3317
4,338,2,-0.7448,7.2601,1.1605,4.7083,0.4656,1.2940
4,349,2,0.6879,2.3608,-0.4671,7.5531,4.7082,-0.3222
4,354,2,-0.9466,2.6805,2.8176,8.3330,3.2590,2.9725
4,363,2,1.3211,5.0858,0.3222,5.0525,3.4436,0.4508
4,364,2,0.1354,-2.8793,1.0052,11.9106,7.6571,1.1767
4,374,2,2.4998,0.1257,2.7050,8.0758,7.5410,2.8469
4,378,2,1.6444,4.6962,1.5479,5.1335,3.9449,1.6759
4,379,2,-1.0658,-2.2129,2.4298,12.1612,6.3122,2.6068
4,384,2,-1.5396,2.4400,-1.2616,8.9304,2.9490,-1.1015
4,399,2,2.5774,-1.0216,1.9560,8.9106,8.3360,2.1024
5,3,3,0.3098,2.6672,2.5476,4.3642,1.1169,2.4690
5,8,2,-4.9505,3.1529,-0.6880,9.6411,1.3664,-0.7664
5,10,2,0.3559,2.5505,2.7404,4.3023,1.2262,2.6617
5,13,3,-3.2658,-0.3563,-0.6534,7.4845,4.6070,-0.7336
5,18,3,-2.6196,-0.5434,2.6825,6.8183,4.7041,2.6022
5,22,2,-0.7457,0.0526,2.4126,5.0456,3.8530,2.3327
5,28,3,-0.8198,0.0251,2.3631,5.1152,3.8905,2.2831
5,30,2,0.3144,-2.6348,0.0791,3.6219,6.3655,-0.0023
5,35,2,-2.7624,-0.5875,-0.3993,6.9538,4.7660,-0.4796
5,40,2,2.8311,0.8608,0.2463,1.6162,2.5537,0.1667
5,55,3,0.7727,-2.4836,-0.0241,3.1892,6.1518,-0.1054
5,60,2,2.6916,1.2297,2.3890,1.8056,2.2089,2.3097
5,67,2,2.9570,2.8369,-0.8719,1.7667,0.5787,-0.9504
5,70,3,-2.5727,1.3691,2.8049,7.0380,2.8037,2.7256
5,72,2,2.3063,0.6500,0.8131,2.1065,2.8357,0.7334
5,75,2,-1.7314,-2.0508,2.6285,5.7289,6.0732,2.5474
5,80,3,-0.0235,2.8406,2.6098,4.7184,0.9917,2.5312
5,85,2,2.3870,-1.3919,1.6802,1.7424,4.8470,1.5995
5,92,3,-2.2837,2.6446,0.2023,6.9295,1.4990,0.1237
5,95,2,-2.0713,1.5789,2.3619,6.5707,2.5259,2.2827
5,97,2,2.4314,3.9450,2.6672,2.4411,-0.4436,2.5893
5,100,3,-2.4568,0.3427,2.1499,6.7804,3.8037,2.0701
5,103,2,-5.1417,1.6557,-0.5736,9.6221,2.8757,-0.6527
5,105,3,-2.4466,-1.4309,2.8830,6.5235,5.5590,2.8023
5,110,2,2.6290,-0.3973,0.7433,1.6413,3.8279,0.6631
5,112,2,-2.0021,2.0322,-1.1700,6.5656,2.0656,-1.2490
5,115,3,0.0322,2.4777,-1.0221,4.6130,1.3414,-1.1008
5,120,2,-2.4560,0.4690,-0.3196,6.7974,3.6772,-0.3994
5,122,2,3.1467,1.4830,0.7189,1.3903,1.8939,0.6397
5,123,3,-4.9202,1.8520,2.2316,9.4299,2.6519,2.1525
5,128,3,-3.0331,4.8207,2.8009,7.9743,-0.5502,2.7235
5,130,3,-2.2873,-1.6579,2.2417,6.3342,5.7612,2.1608
5,135,2,-2.5243,0.5748,1.8754,6.8796,3.5831,1.7957
5,137,2,0.0296,-0.4848,0.5768,4.2032,4.2763,0.4966
5,142,3,-2.4700,2.1675,2.4505,7.0474,1.9986,2.3716
5,145,2,0.2999,2.4573,1.3614,4.3449,1.3256,1.2827
5,150,2,1.3560,-2.5905,2.6123,2.5965,6.1780,2.5310
5,155,3,2.1339,2.0227,-0.2323,2.4684,1.4998,-0.3112
5,158,3,-4.2198,0.1254,2.0997,8.4960,4.2642,2.0198
5,160,2,0.7632,2.6903,2.6883,3.9184,1.0310,2.6097
5,162,2,1.2048,5.2126,1.0995,3.8323,-1.5289,1.0223
5,165,3,-2.7533,0.3785,0.4961,7.0791,3.8087,0.4163
5,170,3,-2.4754,-0.7440,2.7618,6.6476,4.8827,2.6814
5,175,3,-2.4613,-1.0693,2.0538,6.5884,5.2025,1.9732
5,180,2,0.5749,2.8692,1.3909,4.1299,0.8794,1.3124
5,182,3,3.1237,1.3879,2.1853,1.3997,1.9920,2.1060
5,185,2,2.8607,-0.1156,2.0535,1.4509,3.5174,1.9735
5,190,2,-0.1198,2.7711,-0.9466,4.8044,1.0720,-1.0252
5,195,2,0.2546,-2.9395,2.9334,3.6386,6.6769,2.8519
5,197,2,1.1885,4.9412,1.1138,3.8107,-1.2580,1.0364
5,200,3,2.3805,0.9445,2.3887,2.0739,2.5347,2.3092
5,205,2,0.8165,-2.5830,-0.5305,3.1320,6.2439,-0.6119
5,210,3,-2.2803,1.6609,2.8729,6.7890,2.4741,2.7937
5,213,3,-0.8607,0.3920,2.7894,5.2067,3.5330,2.7096
5,215,2,-1.9081,-1.6228,2.3583,5.9635,5.6738,2.2775
5,217,2,1.9851,-0.1297,1.8352,2.3160,3.6531,1.7551
5,220,2,-0.8996,2.3524,2.0430,5.5180,1.5968,1.9643
5,222,2,2.9349,3.8686,-0.9405,1.9321,-0.4399,-1.0185
5,225,2,-2.7777,-0.5810,-0.3918,6.9698,4.7617,-0.4721
5,230,2,2.8737,0.4432,0.8027,1.5159,2.9616,0.7229
5,232,3,2.5488,0.2620,2.1267,1.8123,3.1869,2.0469
5,235,2,2.5922,-0.5928,2.1592,1.6504,4.0274,2.0789
5,238,2,-4.2010,4.3434,0.3048,9.0646,0.0837,0.2270
5,240,2,-2.4157,0.9951,-1.2350,6.8308,3.1501,-1.3145
5,245,3,0.0169,-2.6456,0.1715,3.9150,6.4176,0.0901
5,252,2,-0.5866,4.8216,-0.7853,5.5520,-0.8934,-0.8628
5,253,3,-2.1450,4.9564,2.3721,7.1137,-0.8084,2.2947
5,255,2,1.5036,2.4909,-0.6690,3.1577,1.1237,-0.7477
5,257,2,1.0813,-0.3642,2.0178,3.1784,4.0112,1.9376
5,258,2,0.2088,1.4308,0.8771,4.2923,2.3545,0.7978
5,260,2,-0.4528,2.4383,2.6604,5.0876,1.4499,2.5816
5,263,3,-3.4899,0.0225,0.8987,7.7590,4.2639,0.8187
5,267,2,1.3315,0.0675,1.8759,2.9907,3.5488,1.7959
5,270,2,-2.1344,-2.0001,-0.2237,6.1353,6.0775,-0.3047
5,278,3,-3.4726,5.0670,0.4987,8.4439,-0.7341,0.4214
5,280,3,2.4480,0.2469,1.7045,1.9100,3.2157,1.6246
5,285,2,2.4446,-0.5497,1.9876,1.8026,4.0052,1.9073
5,290,2,-1.1790,-2.2069,2.5940,5.1602,6.1508,2.5129
5,292,3,2.7006,0.4669,2.3493,1.6905,2.9630,2.2696
5,295,3,2.6488,-0.4094,-1.3046,1.6201,3.8361,-1.3848
5,297,2,1.5125,4.8654,1.9479,3.4792,-1.2275,1.8705
5,305,3,-2.4917,-0.5300,1.6734,6.6936,4.6725,1.5931
5,310,2,-0.4923,-2.4091,-0.8311,4.4523,6.2538,-0.9123
5,313,3,-4.4479,4.0391,1.6420,9.2666,0.4201,1.5641
5,315,2,2.6516,0.6737,2.3388,1.7678,2.7650,2.2592
5,318,3,0.2481,1.4513,-1.1035,4.2564,2.3277,-1.1827
5,322,3,-1.6868,0.9165,1.5527,6.0979,3.1280,1.4731
5,323,3,-3.2697,4.7463,2.0095,8.1983,-0.4440,1.9320
5,330,2,2.6927,-0.4837,2.7000,1.5660,3.9057,2.6197
5,332,3,2.7733,0.7814,0.3868,1.6624,2.6405,0.3072
5,335,3,-0.9999,-2.7090,2.4042,4.9129,6.6230,2.3228
5,340,2,2.8187,-0.5675,2.8135,1.4295,3.9711,2.7332
5,348,2,-1.5674,5.0313,2.4885,6.5522,-0.9629,2.4111
5,350,2,2.6427,0.7953,2.6868,1.7935,2.6461,2.6072
5,353,3,-3.6940,0.2663,2.7642,7.9949,4.0519,2.6844
5,355,2,-1.2888,2.2589,-0.5647,5.8906,1.7422,-0.6435
5,360,2,-2.1687,1.7996,2.8731,6.6978,2.3212,2.7940
5,365,3,1.4776,-2.5241,1.9458,2.4853,6.0949,1.8644
5,370,2,-1.6198,-2.1804,-0.7391,5.6006,6.1843,-0.8203
5,372,3,1.0731,-0.1151,1.8640,3.2212,3.7656,1.7840
5,373,3,-1.0730,4.7861,0.6156,6.0286,-0.7898,0.5381
5,380,2,-0.1954,2.7914,2.8617,4.8818,1.0644,2.7832
5,383,3,-1.8863,5.2213,2.5069,6.8944,-1.1067,2.4296
5,388,2,-4.3281,0.5210,0.6934,8.6584,3.8867,0.6137
5,392,2,1.4915,4.6288,-0.6678,3.4672,-0.9917,-0.7454
5,393,2,-4.1648,0.3335,0.3311,8.4707,4.0495,0.2513
5,395,3,2.8341,0.3371,-0.6880,1.5405,3.0714,-0.7679
5,397,3,1.5446,4.5713,2.6174,3.4064,-0.9405,2.5398
5,398,3,-0.2762,4.0876,2.8703,5.1421,-0.2079,2.7924
5,400,2,2.2069,-1.8236,-0.5967,1.8608,5.2984,-0.6777
